time	sw_delta_vac	sw_delta_vac0	sw_delta_delta	sw_delta_bst	sw_ba2_ba1	sw_ba2_ba2	sw_ba2_bst	sw_ba5_ba1	sw_ba5_ba2	sw_ba5_ba5	sw_ba5_bst	sw_ba1_bst	sw_ba1_ba1	sw_alpha_vac	sw_alpha_alpha	sw_wt_vac	sw_ba5_biv	sw_bq1_bst	sw_bq1_biv	sw_bq1_ba1	sw_bq1_ba2	sw_bq1_ba5	sw_bq1_bq1	sw_xbb_bst	sw_xbb_biv	sw_xbb_bq1	sw_xbb_ba5	sw_xbb_xbb
44445	0.22659348947303062	0.2267334376146583	0.003641470133013579	0.00014196281661809862	1.3241916642647613e-06	1.4944341921895194e-06	0.00024025998260384407	4.683474305196803e-07	6.265638496754176e-07	1.90847959072108e-07	0.0003518068632556214	0.0002845920715885	3.2065713372518615e-06	0.2272857603086175	0.005384364591711635	0.1911224000523523	0.0	0.0003825632475053572	0.0	7.146736558128152e-08	1.3420662897104837e-07	3.864865161892794e-08	8.43056275886528e-08	0.0003243981493152124	0.0	1.6413067661306436e-08	8.532414018562384e-09	2.07033270391449e-28
44446	0.22708574530497733	0.22723525322945481	0.003705833501222778	0.0001520586766220665	1.3093637447932615e-06	1.4825498599714235e-06	0.00025818795927696987	4.631063607061298e-07	6.191700410241915e-07	1.8833423454210701e-07	0.0003796516072367143	0.00030629934565699283	3.175658839279501e-06	0.22828344739774978	0.005356243050405729	0.19240851697217703	0.0	0.00041487926446465005	0.0	7.070229815315007e-08	1.323530834789962e-07	3.8102777330486903e-08	8.319109927524773e-08	0.0003524741661254765	0.0	1.618079725596473e-08	8.410253927725576e-09	1.7752866671205842e-26
44447	0.22766172015473857	0.22782274674936032	0.003774152681629058	0.00016227017449943	1.2943729586431305e-06	1.4706737549280267e-06	0.0002762779653359297	4.576785417773468e-07	6.118445696163994e-07	1.858507124803219e-07	0.0004076368442593928	0.0003281740616414	3.144692369718937e-06	0.22933760839876266	0.005327897795001694	0.19372816325666062	0.0	0.00044714415408714285	0.0	6.988312496620576e-08	1.3052412885703222e-07	3.7564480128597606e-08	8.209001094208913e-08	0.0003804092068646956	0.0	1.595176312736057e-08	8.289836207481785e-09	1.109355405463096e-24
44448	0.22816784673733265	0.22833921441659757	0.003850614283657136	0.00017415785108804873	1.2804681338862084e-06	1.4588075922846417e-06	0.00029743713151518574	4.5303196303759863e-07	6.045872623309777e-07	1.8339710444248722e-07	0.0004405605094387214	0.0003538143383018929	3.11461918678746e-06	0.2303418741052889	0.005299371934138492	0.19502250178543537	0.0	0.0004853859736002786	0.0	6.92541520589644e-08	1.2871946631320703e-07	3.703365855583542e-08	8.100223533723611e-08	0.00041363124519809287	0.0	1.5725921614507745e-08	8.171136198722381e-09	5.0899127793024407e-23
44449	0.22857357947630058	0.22874710779805713	0.003924366828906507	0.00018540242653268096	1.266913589212584e-06	1.4469530664457268e-06	0.00031733502064482854	4.485929389051569e-07	5.973979341366308e-07	1.8097312289655958e-07	0.0004712513144120286	0.0003778541291849571	3.084888792524929e-06	0.2312811081924759	0.005270656361077092	0.196292762794649	0.0	0.0005205520065814215	0.0	6.866981489078776e-08	1.269387998863653e-07	3.6510212483552325e-08	7.992764545313808e-08	0.0004439716378191929	0.0	1.5503229604985047e-08	8.054129621827234e-09	1.7001837236930823e-21
44450	0.22878896004510646	0.22896228724240061	0.0039982795714981504	0.0001905370519319641	1.2531891848688964e-06	1.4351118506375545e-06	0.0003257844494690929	4.439583365431557e-07	5.902763885105334e-07	1.785784819132034e-07	0.0004828954164403	0.0003876839907634785	3.0551104082888055e-06	0.23208491775821227	0.005241747812482144	0.19748791760283033	0.0	0.0005315339435314142	0.0	6.80284382703381e-08	1.251818364943272e-07	3.5994043901828106e-08	7.886611455725894e-08	0.0004524373670241857	0.0	1.528364452920392e-08	7.938792962916813e-09	6.022961864551224e-20
44451	0.2288122972457711	0.2289957587142291	0.0040710565009754	0.0001941651418409689	1.2396057642136703e-06	1.4232855965807877e-06	0.00033138961636252143	4.3937057230070247e-07	5.832224178712063e-07	1.7621289984511486e-07	0.0004897727031821214	0.00039397295447787854	3.025520343610903e-06	0.23273917712289946	0.005212654876150543	0.1985811080798774	0.0	0.0005364375330389143	0.0	6.73915934637002e-08	1.234482859899645e-07	3.5485060203816955e-08	7.781751622168106e-08	0.0004554077573849286	0.0	1.5067124354701206e-08	7.825105073002816e-09	1.1437905771096442e-18
44452	0.22898905668582023	0.22918777182695613	0.004138191835267086	0.00020562531314698436	1.2261361180874178e-06	1.4114759347723415e-06	0.00035156122916137837	4.348089363699958e-07	5.762358047893726e-07	1.7387610735788474e-07	0.0005206491109904412	0.0004182784554811139	2.9961001860622705e-06	0.23349492790763304	0.005183384351291772	0.19972920546890635	0.0	0.0005714501316484136	0.0	6.675417945414846e-08	1.2173786164375552e-07	3.498318416764377e-08	7.678172435170817e-08	0.0004854822615524769	0.0	1.4853627580458135e-08	7.713052019781451e-09	1.414719993915741e-17
44453	0.22918251506416615	0.22939798069225703	0.004197270429132893	0.00022111422732785168	1.2120374410371881e-06	1.3996844783496168e-06	0.00037917772501838123	4.2969924955184807e-07	5.693163278923371e-07	1.7156786585621405e-07	0.0005636712313000532	0.0004517613180868574	2.9662890856836517e-06	0.23425828679762792	0.005153934985006957	0.20088102440192054	0.0	0.0006214741610949388	0.0	6.597171321336962e-08	1.2005028319488527e-07	3.448837691195968e-08	7.575861321348459e-08	0.0005289718697494273	0.0	1.464311323124663e-08	7.602638227472793e-09	1.2687990960705802e-16
44454	0.22948154495590697	0.22971714545597144	0.004255197427862657	0.0002383413198918123	1.1978682669433987e-06	1.3879128421766217e-06	0.0004099522297874337	4.244778922790878e-07	5.624637877803584e-07	1.6928795821684086e-07	0.0006117112383141064	0.0004891024280364835	2.9365086004488144e-06	0.23509076526060843	0.005124309846381686	0.20207031107088813	0.0	0.0006774505065961037	0.0	6.51551646886254e-08	1.1838529084292623e-07	3.400062582224643e-08	7.474805746064922e-08	0.0005776731844883698	0.0	1.4435540852003853e-08	7.493880464897243e-09	7.557275734580325e-16
44455	0.22969410612088906	0.2299567333681222	0.004323208467650599	0.00025888676836850706	1.1844448606274288e-06	1.3761627186192066e-06	0.0004468212130103083	4.1977775332856897e-07	5.556781075062721e-07	1.670363950307478e-07	0.000669595429780327	0.0005339312249752567	2.9073782097356828e-06	0.2358518624142921	0.0050945398260937354	0.20320755625131898	0.0	0.0007454016490230207	0.0	6.446428987409213e-08	1.167426999781357e-07	3.3520203492616965e-08	7.374993216004256e-08	0.0006369902392755626	0.0	1.4230870502236202e-08	7.386933960550673e-09	4.657261015575327e-15
44456	0.2299272617424543	0.23019728439393286	0.00439298993027005	0.0002859095857575498	1.1712247926119284e-06	1.364436202384566e-06	0.0004956569475497455	4.1517641018277424e-07	5.489597608225874e-07	1.6481393174286234e-07	0.0007469783096388962	0.0005935067007505074	2.8784917497313444e-06	0.23664452523829546	0.00506461977201058	0.20439513406653484	0.0	0.0008373760894494672	0.0	6.379201616240912e-08	1.151226350485489e-07	3.304831500618626e-08	7.276411281648503e-08	0.0007177330386680702	0.0	1.4029062750453173e-08	7.282406871685315e-09	3.005620024103169e-14
44457	0.23001319128944925	0.23028351657177204	0.004459992055970063	0.00029765432544381795	1.1580179032733202e-06	1.3527361711867593e-06	0.000515883801930291	4.1052676699139625e-07	5.423102710110586e-07	1.6262116601008075e-07	0.0007767830025434723	0.0006175794809406554	2.8497073133653797e-06	0.23733633693330708	0.0050345518092659285	0.20553486087416434	0.0	0.0008689225209025331	0.0	6.310130412434717e-08	1.1352580005168931e-07	3.258595432068164e-08	7.179047539664407e-08	0.0007437942653571858	0.0	1.3830078668632584e-08	7.180799682321684e-09	1.3016812350868486e-13
44458	0.22993038854105743	0.23022282609191325	0.004525057876414008	0.0003040701164683336	1.1449854850074226e-06	1.3410673073875966e-06	0.0005261060322879488	4.059545998177227e-07	5.357335515489974e-07	1.6045952314640026e-07	0.0007899102447317645	0.0006292244037666835	2.8211483236159535e-06	0.23788245695750515	0.005004342369632493	0.2065555995175013	0.0	0.0008792741268986946	0.0	6.242407971149601e-08	1.1195420798489416e-07	3.213514486922872e-08	7.082889635200863e-08	0.0007506921648414563	0.0	1.3633879826717108e-08	7.083110640068599e-09	4.657612225966569e-13
44459	0.22986600547851824	0.23018312198989674	0.0045869479664046005	0.00032837317701759277	1.1321137766607568e-06	1.3294369985963282e-06	0.000569614140975209	4.014494292725221e-07	5.292370775978873e-07	1.583296773342436e-07	0.0008579032799113998	0.0006820471465045797	2.7928062787178146e-06	0.23843524836948535	0.00497399935429025	0.20757724118735382	0.0	0.0009584721446888072	0.0	6.175774356339484e-08	1.1041181118814394e-07	3.169694503954632e-08	6.987925264098918e-08	0.0008195600423586642	0.0	1.34404282871443e-08	6.989860151784888e-09	1.34756845269704e-12
44460	0.22989354172254664	0.23024391381024958	0.004638814514480914	0.000355297725650878	1.1190652327420054e-06	1.3178553907688142e-06	0.0006178810735108826	3.96750357132406e-07	5.228319312716621e-07	1.5622886385357238e-07	0.0009334432395755643	0.0007406803656461214	2.7644272068022863e-06	0.2390408113732155	0.004943519431039892	0.20861713766324058	0.0	0.00104659283529295	0.0	6.103663432337272e-08	1.089045090177394e-07	3.126807857295971e-08	6.89414217501601e-08	0.0008962274133560284	0.0	1.3249686599409155e-08	6.899452071292199e-09	2.9810368990164372e-12
44461	0.23005813812314407	0.2304404206220069	0.004690263957881836	0.0003903333035451177	1.1060231249860591e-06	1.3063357590822722e-06	0.0006811249087391571	3.920011340158542e-07	5.165332654822283e-07	1.5415579652324772e-07	0.00103336804086375	0.0008177646227572286	2.736150085237564e-06	0.23974182745373432	0.004912910544837557	0.2097168572895134	0.0	0.001164730879019507	0.0	6.029742811820692e-08	1.0744038490531029e-07	3.0847157126511364e-08	6.80152817146636e-08	0.00099965893502615	0.0	1.3061617794661092e-08	6.811221618933567e-09	5.626702429411594e-12
44462	0.23006942346351195	0.230493679059597	0.0047507477893790504	0.0004250004685084886	1.0933608677755887e-06	1.2948951470067085e-06	0.0007435058063904569	3.8749166313491973e-07	5.103611180225074e-07	1.521151128230038e-07	0.0011314232441895342	0.0008936664593178567	2.708258795138682e-06	0.24031945061908802	0.004882195777935384	0.21072718519464864	0.0	0.0012796897968056706	0.0	5.961337790091358e-08	1.0603013333643999e-07	3.044025011689313e-08	6.710071113779143e-08	0.0010998732158772554	0.0	1.2876185380335606e-08	6.728143123433988e-09	1.0739863132907306e-11
44463	0.23014767661260938	0.23059228640309495	0.004811344285083121	0.0004694304892783029	1.0811770499647904e-06	1.2835628626452822e-06	0.0008239044558974885	3.832973202003419e-07	5.043515829274417e-07	1.5011611450945443e-07	0.001258785099009339	0.0009917584953858217	2.6808307269021516e-06	0.24096270210440565	0.004851368095858956	0.21181039530567247	0.0	0.0014306612689040674	0.0	5.9003236116169204e-08	1.0469315895555986e-07	3.005923060360085e-08	6.619758920976347e-08	0.001232167428221813	0.0	1.2693353334821252e-08	6.6559976303044965e-09	2.2298041064875216e-11
44464	0.23016315805533405	0.23061137441447616	0.004870912376761279	0.0004972288796741966	1.0692549247232938e-06	1.2723433647446458e-06	0.000873084198322184	3.7924903227343303e-07	4.985077455358012e-07	1.481497458769975e-07	0.0013340349905067365	0.001051059422690584	2.653704761990602e-06	0.2415745006311312	0.0048204340869263855	0.21290221692197914	0.0	0.0015150898915301404	0.0	5.8424066795742345e-08	1.0343061255345181e-07	2.969278050312005e-08	6.530579572571937e-08	0.0013040976428874002	0.0	1.2513086102162484e-08	6.5892219020289656e-09	3.9944561599224844e-11
44465	0.22999356885521685	0.23047345361706695	0.0049293199004155136	0.0005113094994166709	1.057635171896904e-06	1.2612462066381474e-06	0.0008965413842504851	3.753780023805207e-07	4.928394076914082e-07	1.4621708010274286e-07	0.001366445135266403	0.0010784208550153915	2.6269137522002955e-06	0.24202128609341586	0.004789398375565863	0.21385122507896556	0.0	0.0015450701982924887	0.0	5.7883655427988626e-08	1.0224732175763266e-07	2.934241890753104e-08	6.442521110294083e-08	0.0013267702276705024	0.0	1.2335348586799023e-08	6.528549282422204e-09	6.587250687396919e-11
44466	0.22986301852642152	0.23038534171041655	0.004984969295241615	0.0005499352962098265	1.046254329144517e-06	1.2502705889272617e-06	0.000965643515172388	3.7163466251726256e-07	4.87342666664889e-07	1.4431240085448588e-07	0.001474018293549236	0.001162229828217409	2.6004117863775674e-06	0.24248000074153994	0.004758268676840744	0.2147895011675053	0.0	0.0016692454578834102	0.0	5.736939418915906e-08	1.0114056789611717e-07	2.9001113622899777e-08	6.355571639732233e-08	0.0014341862428456757	0.0	1.2160106148342154e-08	6.470540127781547e-09	9.866589668510758e-11
44467	0.22976346086559296	0.23033713486340104	0.005032666296464857	0.0005991469367449873	1.0348495412900256e-06	1.2394008959381276e-06	0.0010542698330299276	3.6781551745994504e-07	4.81994124481896e-07	1.4241969571483906e-07	0.001613327875076361	0.001270077847207849	2.5740015097149883e-06	0.24294684293835409	0.0047270455169307075	0.2157176489573922	0.0	0.0018324113874333004	0.0	5.682998354097924e-08	1.0009697924063071e-07	2.8648954682712118e-08	6.269719331910666e-08	0.0015763431732621366	0.0	1.1987324596388486e-08	6.405503341353571e-09	1.2833163874626522e-10
44468	0.22966808369897262	0.2302891979306538	0.005080551491520408	0.000657512784814759	1.0233234744456143e-06	1.2286314616525676e-06	0.0011597044336904372	3.6384647111669803e-07	4.7678369077541293e-07	1.4054356701822112e-07	0.0017797582937914857	0.0013985701162523639	2.5476096641336007e-06	0.24341621115905593	0.004695734909615764	0.21665379754375075	0.0	0.0020285003877791065	0.0	5.6247040573266585e-08	9.911060062282065e-08	2.82921333902261e-08	6.184952424790219e-08	0.001747655809039196	0.0	1.1816970185371579e-08	6.336538115870878e-09	1.5590226651668366e-10
44469	0.22961901182918693	0.2302816287723217	0.005138951907240693	0.0007134461697105677	1.0126395181070038e-06	1.2179731829473563e-06	0.0012603100123597716	3.6047453184937724e-07	4.7172321333518216e-07	1.3870857434583706e-07	0.001937467884255561	0.0015208924339740859	2.5219662223432824e-06	0.24392006275665676	0.004664355719471671	0.2176198205804334	0.0	0.002212246455812922	0.0	5.580911996804828e-08	9.818755720378779e-08	2.796186841475345e-08	6.101259224699848e-08	0.001907268950375788	0.0	1.1649009609451963e-08	6.278917907089187e-09	2.000016338446937e-10
44470	0.229463376802288	0.23014515121003068	0.005195610753013687	0.0007653554587570503	1.002424092710489e-06	1.2073987362761683e-06	0.001353125181563289	3.5740744751341867e-07	4.6677406863751684e-07	1.3690276119124884e-07	0.0020815909630393778	0.001633383856604571	2.4967927013978764e-06	0.2443664319974191	0.004632904492188915	0.2185879011251459	0.0	0.002377611203290549	0.0	5.544180923252666e-08	9.730626743350606e-08	2.7643178127110272e-08	6.018628107699751e-08	0.002049790474025099	0.0	1.1483409997445745e-08	6.225289267609214e-09	2.519354360517513e-10
44471	0.22928540556990054	0.22996899893561534	0.005251502126633401	0.0007983732820700202	9.928267793363514e-07	1.1969016163778428e-06	0.001410452652832985	3.547596391002086e-07	4.6192538565346495e-07	1.3512223920659073e-07	0.0021664386203487434	0.0017017671480959865	2.4722052047302543e-06	0.24480977516652838	0.004601389771971686	0.21958188879549598	0.0	0.002467300918813486	0.0	5.517361043756944e-08	9.646055375198702e-08	2.7331362352751094e-08	5.9370475208775414e-08	0.0021237023862498475	0.0	1.1320138907792403e-08	6.1733627144615506e-09	3.0804989828105293e-10
44472	0.22898202049670507	0.22969719798134006	0.005306673665939779	0.0008169449295971768	9.833924934530567e-07	1.1864765547540176e-06	0.0014406515968017075	3.521769849970228e-07	4.571680261188408e-07	1.3336977271574925e-07	0.002206037190321881	0.0017364443404011794	2.4478623454704747e-06	0.24512754089985317	0.004569813699788864	0.22045178374694321	0.0	0.00249944612539493	0.0	5.4914830837040114e-08	9.564524737439717e-08	2.70301261402107e-08	5.8565059835792566e-08	0.002145575343418432	0.0	1.1159164323561865e-08	6.124961458018686e-09	3.7032358605910863e-10
44473	0.22868261036662443	0.229478894451909	0.005358824133628921	0.0008625545409826539	9.741893773372064e-07	1.1761124265611776e-06	0.0015210954190799757	3.497124945450056e-07	4.524852179005723e-07	1.3164045695776998e-07	0.0023283150727299935	0.0018332393487490457	2.42381696804105e-06	0.24538864847254402	0.004538183228112022	0.2211974565568748	0.0	0.0026351841496804816	0.0	5.467889931969065e-08	9.485104618045134e-08	2.6733497102910326e-08	5.776992088576623e-08	0.0022606692811020976	0.0	1.1000454647501227e-08	6.077178860226054e-09	4.328730689344246e-10
44474	0.22837503178689908	0.22923964927170135	0.005402479569675285	0.0009609303421940436	9.64803605208707e-07	1.1657875079532126e-06	0.0016996201946187165	3.470459604910138e-07	4.478463543258213e-07	1.2991587410399757e-07	0.002611930239137131	0.0020512890159538402	2.3997569923107134e-06	0.24565367321759837	0.004506499789783849	0.2219721686200491	0.0	0.0029726553772739042	0.0	5.438515052356987e-08	9.406115283611561e-08	2.6418571322945124e-08	5.698494503172313e-08	0.002557008073647642	0.0	1.0843978697121932e-08	6.0188772306109325e-09	4.771032220290599e-10
44475	0.2280983535915409	0.22903013614119164	0.005446669539997521	0.0010433154416724436	9.550281037496273e-07	1.1555116277265035e-06	0.0018478552629410982	3.4401924246028457e-07	4.432626883949898e-07	1.2820802123131975e-07	0.002844281347797064	0.002231522743585536	2.3755249474881285e-06	0.24593645757558819	0.004474763901633529	0.22275864409260962	0.0	0.003243346081922674	0.0	5.399424841930081e-08	9.328186080303265e-08	2.6100893870979147e-08	5.621001970244604e-08	0.002792202850977441	0.0	1.06897056998262e-08	5.957737310650455e-09	5.140776354499465e-10
44476	0.2278340169173683	0.2288293370853367	0.005500556873606286	0.0011258857924187876	9.459572773639954e-07	1.1453049421558191e-06	0.0019960068296639207	3.4148211383150323e-07	4.3875904515675443e-07	1.2657347761988977e-07	0.003075427549128778	0.002411377069478212	2.35194848907011e-06	0.24622622213615836	0.004442997921410429	0.22355405234554748	0.0	0.0035105960436503116	0.0	5.3720978204387225e-08	9.252684876875864e-08	2.5851902612998363e-08	5.544503309233116e-08	0.0030235009417588486	0.0	1.0537605288074797e-08	5.928623583812233e-09	5.642195059582544e-10
44477	0.22763239744118516	0.2286481028423834	0.005553127909963672	0.0012068208186815927	9.373752744089974e-07	1.1351306947540439e-06	0.0021406736379023556	3.3926507235564564e-07	4.3428503973243803e-07	1.2499559037870664e-07	0.0032997433367495848	0.002586637919612823	2.3288676906953105e-06	0.24660018792362545	0.004411201115545021	0.22446997352476386	0.0	0.0037673496365785417	0.0	5.352202228846993e-08	9.176846312129786e-08	2.5650298214311803e-08	5.4689874170670106e-08	0.0032445676329512347	0.0	1.0387647494595091e-08	5.9209523109939585e-09	6.197631584934925e-10
44478	0.22732247463338845	0.2283420681332615	0.005608118901767564	0.0012500414710081293	9.289664667848996e-07	1.1250217701261416e-06	0.0022146126002152806	3.37122549228876e-07	4.2988252285522664e-07	1.2352155838301998e-07	0.003406212422940938	0.0026740654141331733	2.3060459503482094e-06	0.24690799596395505	0.004379373984543386	0.22537102526794456	0.0	0.003874169178456829	0.0	5.333518357015101e-08	9.102984235365142e-08	2.5555241330233235e-08	5.394443269037231e-08	0.0033299074136617923	0.0	1.0239802747629964e-08	5.963430525832228e-09	6.839716661533326e-10
44479	0.2268938867366907	0.22795420224594823	0.005661625282761207	0.0012804813358349254	9.206661188661584e-07	1.1149674896165458e-06	0.002264444001453521	3.350046999526337e-07	4.255356243836787e-07	1.221575567762033e-07	0.0034722614809180705	0.0027314805236198824	2.283435214900708e-06	0.24708679040332152	0.004347522506301978	0.2261331155775085	0.0	0.003929350443507203	0.0	5.31479609131115e-08	9.030229268914483e-08	2.5573755755164157e-08	5.320859919614228e-08	0.0033685050976349057	0.0	1.0094041866227684e-08	6.059149844711295e-09	7.458337696679012e-10
44480	0.22636894479390599	0.227492098574983	0.005712368727965965	0.001344861339038867	9.123395959757006e-07	1.1049676779709447e-06	0.002377293211254146	3.328079333418925e-07	4.21242468280799e-07	1.2093577357331053e-07	0.003641900785516697	0.0028667741463944195	2.260934109848767e-06	0.24716779001900074	0.004315648911052272	0.2267997953304857	0.0	0.0041141996901012615	0.0	5.293439269057031e-08	8.958486875720632e-08	2.5745488073007484e-08	5.248226503212629e-08	0.003523760588092439	0.0	9.950336055572969e-09	6.227081208143082e-09	8.056372571589629e-10
44481	0.22593035760222197	0.22712360399395454	0.005755036700297215	0.0014294659182534548	9.036480874905967e-07	1.0950035479041324e-06	0.002527452658085016	3.3027138374851284e-07	4.169766735483825e-07	1.1963824459426904e-07	0.0038722725025410244	0.0030480210791578133	2.2382858489112077e-06	0.24729712966313502	0.004283755002130728	0.22748406631767434	0.0	0.004373989463458362	0.0	5.2629062779837566e-08	8.88632074632345e-08	2.579524900034471e-08	5.176532234904223e-08	0.003745987877045809	0.0	9.808656902359233e-09	6.332622563311947e-09	8.463505572968734e-10
44482	0.22558779201709012	0.226845325622208	0.0057973958829192354	0.0015201135270637843	8.947054191162602e-07	1.0850842431642112e-06	0.002688400810609989	3.27486082048232e-07	4.12748914573401e-07	1.1828768181092573e-07	0.00411933673726223	0.0032423277258511983	2.215574933727152e-06	0.24749539463227274	0.004251844445438986	0.2282193101313148	0.0	0.004652870187965288	0.0	5.225560006119998e-08	8.814338104263656e-08	2.5752996985027983e-08	5.1057664110807896e-08	0.003984669383764731	0.0	9.668976370202204e-09	6.3908624269119365e-09	8.80903532117951e-10
44483	0.2251846668116783	0.22649668007807255	0.005851742306392743	0.0016055675102038887	8.863294885601732e-07	1.075218906938274e-06	0.002839162251396735	3.250871498090384e-07	4.085698215546725e-07	1.1795761876295555e-07	0.004348380333495233	0.0034237073180860425	2.1934198697892607e-06	0.24765424564763183	0.004219936668018571	0.22894464944750914	0.0	0.0049070856577998825	0.0	5.197452478611684e-08	8.743138598918502e-08	2.6969325193839674e-08	5.0359184100680116e-08	0.004200356504623863	0.0	9.531266795094927e-09	7.060404302659856e-09	9.249320272947309e-10
44484	0.2249814415679143	0.22630926585766017	0.005904942144535865	0.001684200701997594	8.782229058732456e-07	1.0654055146776101e-06	0.0029767176887199676	3.22842684208988e-07	4.0443525134863364e-07	1.1769353674045645e-07	0.004554473886580896	0.0035884344127167025	2.171597983307965e-06	0.2479885945587505	0.004188029210585743	0.2298333299380854	0.0	0.005130599815546568	0.0	5.172694815080937e-08	8.672507219863355e-08	2.8232638553201326e-08	4.9669776926919366e-08	0.004387701439375853	0.0	9.39550088090425e-09	7.746392486315069e-09	9.739594790765393e-10
44485	0.22458638857244956	0.22590990250222584	0.005959015527274822	0.0017313068482727953	8.702122039119618e-07	1.0556178201351195e-06	0.003055041259570643	3.206181870851392e-07	4.003091735253675e-07	1.176765824011464e-07	0.004661697873540817	0.0036795498496283966	2.1499790359127708e-06	0.24819989388087696	0.004156124628091043	0.23067672243165824	0.0	0.005228215397699079	0.0	5.1478892746070504e-08	8.60048362862823e-08	2.9770362473867365e-08	4.8989338027992915e-08	0.004461103621185773	0.0	9.261651694908851e-09	8.559613137763638e-09	1.0247408844400713e-09
44486	0.22402412827352633	0.2253815028318448	0.0060142630518278005	0.0017633172733531426	8.623210268588346e-07	1.0458395952187591e-06	0.003104881171046087	3.1843254084952675e-07	3.961690555786831e-07	1.179519598235331e-07	0.004721198613996847	0.0037352082223071617	2.1285812747152917e-06	0.2482459713791366	0.004124228817595836	0.23135787909278707	0.0	0.0052650465004416705	0.0	5.12352304536234e-08	8.525864613200876e-08	3.1636867811293055e-08	4.831776367732941e-08	0.004479596830755964	0.0	9.129692663378781e-09	9.525715567719709e-09	1.0734999722779383e-09
44487	0.22352619488448228	0.22492953064083232	0.0060674933851792715	0.0018297274905803155	8.545646881354972e-07	1.0360557155966033e-06	0.0032185430226945055	3.1629805684389303e-07	3.9199401236132673e-07	1.185126554485571e-07	0.004885568797553731	0.003869720089129207	2.1074167121380833e-06	0.24831885541411908	0.004092347338932914	0.23203425194268032	0.0	0.005433247910878398	0.0	5.099914552154717e-08	8.44754793242395e-08	3.382034872538327e-08	4.7654950987638375e-08	0.004616377595453495	0.0	8.999597567196462e-09	1.0637919770346002e-08	1.1172497411382447e-09
44488	0.2224541008857215	0.22447650304757966	0.006111411090964214	0.0019070055100145929	8.465739163001183e-07	1.0262477832197223e-06	0.003352021527014223	3.1392943443524043e-07	3.8775902208533727e-07	1.1834856164073736e-07	0.005081733982594003	0.0040285079368435886	2.0862059811232056e-06	0.24739622927872515	0.004060479393840149	0.2312295262784274	0.0	0.005640114442141623	0.0	5.069883589639877e-08	8.364214406927326e-08	3.5048171449221034e-08	4.700079791480678e-08	0.004787563117014086	0.0	8.871340537519467e-09	1.1275023741274313e-08	1.1464275179324617e-09
44489	0.22199722894590254	0.22409717969802673	0.006155692417475765	0.0024516633502625457	8.383568918191612e-07	1.0164158145894408e-06	0.004356090738925184	3.1133526529342297e-07	3.8346356209060926e-07	1.1778568582036222e-07	0.006714322609577604	0.00526472961404636	2.064953896321867e-06	0.24745104186031644	0.004028627757674472	0.23183573757437134	0.0	0.007650388461026494	0.0	5.033697724858785e-08	8.275899016170462e-08	3.5739346725077095e-08	4.635520326138575e-08	0.006581831674608108	0.0	8.744896051484512e-09	1.1644751082143154e-08	1.1676344034871583e-09
44490	0.22146021696590598	0.22364822363461864	0.006217479630962215	0.0025675996655204346	8.305008135943686e-07	1.0065684920807359e-06	0.004558677831306446	3.089720295887256e-07	3.79118579614149e-07	1.1980466797849197e-07	0.007016824433305536	0.005507103704369132	2.044104014234595e-06	0.24743031295536674	0.003996809008544122	0.2323751519071125	0.0	0.007975587026053476	0.0	5.0029038618028434e-08	8.183264913841657e-08	3.964591058485066e-08	4.5718066679678666e-08	0.006852701135484057	0.0	8.620238927953178e-09	1.3577693647815606e-08	1.1922795221745646e-09
44491	0.22106747344199912	0.22328221630765283	0.006280330729285158	0.0026959585795022266	8.228059504039389e-07	9.967007721770993e-07	0.004783712478855383	3.0668439075150683e-07	3.7471687738980177e-07	1.218889889614917e-07	0.007354800993419184	0.005776838184850745	2.0235064082981007e-06	0.24756752772954987	0.003965026201980272	0.2331014261480095	0.0	0.008342913818685788	0.0	4.9735647344322214e-08	8.085975009198715e-08	4.3574087339102846e-08	4.508928867444435e-08	0.007160639122240117	0.0	8.497344323298878e-09	1.5506120165161087e-08	1.2142980064225537e-09
44492	0.22054733948006702	0.22277810262641545	0.0063434339928738	0.002774694385341267	8.150776463705636e-07	9.868304261132928e-07	0.004915493680882957	3.0432196353592906e-07	3.702814355185385e-07	1.241879865398685e-07	0.007537054260584248	0.005930663619931176	2.0030140037751747e-06	0.24761741008275864	0.003933278236604471	0.2337885802207656	0.0	0.008511824876616354	0.0	4.941892835635784e-08	7.985348816726334e-08	4.771137038555452e-08	4.446877060522506e-08	0.007288957570844882	0.0	8.376187727235317e-09	1.7521579193628242e-08	1.2313770330894713e-09
44493	0.21984750306521714	0.22214303404912283	0.006409708538169558	0.002845696120114584	8.073684103835088e-07	9.769734696033764e-07	0.0050322874033320785	3.0192656894959815e-07	3.658327923086238e-07	1.2674735767748743e-07	0.007693405257774094	0.006065609737899303	1.982666037739384e-06	0.2474812553009662	0.003901569102108143	0.23428134004320408	0.0	0.008646780481828157	0.0	4.908965848692416e-08	7.882560314257312e-08	5.211318938105122e-08	4.3856414688312934e-08	0.007386369168942046	0.0	8.256744958686144e-09	1.965059815342572e-08	1.2458750118264096e-09
